dataset,model,participant,n_recordings,n_chunks,folds,BWMD,SRE,WCR,EDD,s_BWMD,s_SRE,s_WCR,s_EDD,RPFI,RPFI_alt_agg,RMSE,PSNR_dB,SNR_ref_dB,g_SNR,cri,si,CCC,Spearman,HR_label_bpm,HR_pred_bpm,HR_MAE_bpm,PRV_sdnn_label_ms,PRV_sdnn_pred_ms,PRV_rmssd_label_ms,PRV_rmssd_pred_ms,PRV_n_rr_label,PRV_n_rr_pred
cohface,bilstm,cohface_19,4,24,4,0.42908083643751427,1.2689833266618145,0.2065116498837622,0.872923628786587,0.5248021593884244,0.7885027788896976,0.2065116498837622,0.12707637121341298,32.40825575579873,40.25099728022781,1.2689833266618145,15.141926852343978,4.069214723006845,1.0,0.2555524508248683,1.7898329464419404e-05,0.19484065832715752,0.22401813721866914,69.5,63.25,8.250000000000007,86.53656704703857,164.83087112793064,110.62026082623001,199.74872608211695,252,248
cohface,bilstm,cohface_2,3,18,1,0.5627514013357569,1.3009739443889328,0.15736306337858041,0.918865863324589,0.37655032584436465,0.7831710092685112,0.15736306337858041,0.08113413667541103,24.68481024843333,33.30350459556679,1.3009739443889328,11.467591858712451,8.946802455498705,1.0,0.002607369994560177,0.0023448235585677188,0.15373339801055097,0.1628075614306246,70.0,68.66666666666667,6.0000000000000036,65.84252806671962,174.49869086511717,56.90901829794961,210.0401100411227,194,202
cohface,bilstm,cohface_20,4,24,2,0.7513218573989517,1.350170139671532,0.08816810882659545,0.9541204048624866,0.16740992245869946,0.774971643388078,0.08816810882659545,0.045879595137513385,14.484679627758787,24.084365709070678,1.350170139671532,10.007012220844121,6.960067234619492,1.0,0.01870527579685979,0.00032222675761621407,0.08852029696967799,0.08763982661197163,75.5,63.25,12.250000000000005,37.017871267117464,141.86377535783586,43.5297745209101,180.34265767810942,276,237
cohface,bilstm,cohface_21,4,24,3,0.8891030956872198,1.4199248301943734,-0.0067698719475752294,0.9012667435555037,0.014599008404761138,0.7633458616342711,0.0,0.09873325644449626,0.2659095719548856,17.67955261371818,1.4199248301943734,12.30634602457635,5.130152459720801,1.0,0.10620051902942763,5.170793794984374e-05,-0.00809326170126001,-0.00478478731704806,86.5,61.5,25.000000000000004,59.91279309264179,156.01744675018526,54.41071875825085,199.53434162662847,328,239
cohface,bilstm,cohface_22,4,24,3,0.5708365296547638,1.4491768064127704,-0.04487744726245219,0.8994996258940926,0.3675832424880232,0.7584705322645383,0.0,0.1005003741059074,0.7015005073917759,28.206915402049614,1.4491768064127704,11.507051449591742,5.6846389176611805,1.0,0.06388588644461408,9.002248289616045e-05,-0.05005670812235794,-0.03710855597259357,60.75,61.5,3.75,194.46626484653785,157.84714929787398,198.3640355464937,202.44046743954834,258,248
cohface,bilstm,cohface_23,4,24,4,0.8221577811300573,1.4114482475723589,0.003916618456488328,0.9258683601583324,0.08884695998511427,0.7647586254046068,0.003916618456488328,0.0741316398416676,5.166206360563369,19.560712658173568,1.4114482475723589,7.945908407359137,6.790830283375761,1.0,0.022078388445208593,0.0002720725426832355,0.0039069222124584755,0.003931162822533108,84.75,60.25,24.50000000000001,77.90368405311953,173.36976809447555,105.05910225195339,202.26755093727257,318,246
cohface,bilstm,cohface_24,4,24,1,0.8856787227646179,1.470801165057067,-0.07883306340629764,0.8554733596196691,0.018396924310187468,0.7548664724904889,0.0,0.14452664038033092,0.3068931361203394,18.53976998672202,1.470801165057067,13.716687361103656,4.174206693901014,1.0,0.23609544648217343,1.9879665437798723e-05,-0.08162803356661272,-0.074640608165825,92.25,65.0,27.25,81.71627850614023,170.32053557987982,98.26622003516769,197.50006620410943,344,263
cohface,bilstm,cohface_25,4,24,0,0.874285537891682,1.404579803870957,0.014942004910547391,0.8461014522700481,0.031032918993123104,0.7659033660215072,0.014942004910547391,0.15389854772995193,6.518552245898543,19.775285992139295,1.404579803870957,10.436001629006686,3.204335134540174,1.0,0.4490932184851671,7.537104994983039e-06,0.013577787278911988,0.016988331358000493,88.75,64.75,24.500000000000004,59.037548397887946,171.70531544562206,65.27212391803798,198.1354130926559,335,253
cohface,bilstm,cohface_26,4,24,3,0.8415854624548235,1.3890262509737288,0.03342076664317293,0.8435740875989952,0.06730003692019848,0.7684956248377118,0.03342076664317293,0.15642591240100479,10.509922955312193,21.52005485167548,1.3890262509737288,9.936317429069296,4.607531486539292,1.0,0.16693161632966597,3.066160996759083e-05,0.03530303705293402,0.030597361028531292,81.25,62.0,19.250000000000004,93.26292999047413,165.00498034839688,91.50127442542265,201.78993553245354,322,243
cohface,bilstm,cohface_27,4,24,1,0.510118791002393,1.366245448258858,0.0730432277259127,0.8717080334758488,0.4349242916615301,0.7722924252901904,0.0730432277259127,0.1282919665241512,22.376612119111243,33.25071341791011,1.366245448258858,14.517920962707842,4.533761482644795,1.0,0.17744400242349184,2.8481181160681404e-05,0.06668668755597607,0.08257803798081763,65.25,64.75,6.000000000000003,100.24865351275461,166.6603821619172,132.2875655532295,231.20109724744185,241,252
cohface,bilstm,cohface_28,3,18,1,0.49645474523427535,1.2788347287650328,0.19591221240229306,0.8670750295511678,0.45007886095878336,0.7868608785391612,0.19591221240229306,0.13292497044883222,30.725994084662172,37.775449180592155,1.2788347287650328,15.105879278611571,5.14669159064243,1.0,0.10464078641097539,5.257020829248823e-05,0.18229086825223245,0.21634422862738392,66.33333333333333,68.33333333333333,6.666666666666669,120.90985894074576,153.76240120497374,120.36590799403676,188.99825126982216,184,195
cohface,bilstm,cohface_29,4,28,0,0.8581425106849769,1.2891106387045344,0.1679979454900189,0.9087383186574234,0.04893688598965318,0.7851482268825776,0.1679979454900189,0.09126168134257662,13.980738553318476,24.03624310889325,1.2891106387045344,7.026836204963367,7.459340197371804,1.0,0.011437661005470797,0.000530765258532644,0.16909688058939376,0.1663495428409566,54.857142857142854,61.285714285714285,7.285714285714286,203.841235018005,172.83663917192376,261.47689333066575,200.49541814817783,390,280
cohface,bilstm,cohface_3,2,12,0,0.5080406409814776,1.2550927119567163,0.22040744173890522,0.8959208634715308,0.4372291338024672,0.7908178813405473,0.22040744173890522,0.10407913652846923,30.07936308925646,37.627037623621504,1.2550927119567163,14.323545538701612,8.145152893574929,1.0,0.005793819331093652,0.0010532223770636819,0.21237114219656764,0.23246189105241163,70.0,62.5,7.50000000000001,63.48510078477898,145.4780663406647,84.46076420241047,164.26193101866903,128,123
cohface,bilstm,cohface_30,3,18,2,0.5144729090453092,1.2134754027235792,0.26844713344246285,0.8729439524667795,0.43009521067559287,0.7977540995460701,0.26844713344246285,0.12705604753322053,33.10548009165345,39.45247326512749,1.2134754027235792,12.103263379346945,4.1967504706410885,1.0,0.23205379405424986,2.033290877745395e-05,0.26373872349242367,0.27550974836752173,59.333333333333336,63.0,6.333333333333336,219.45406718071555,146.15619512187274,248.08928927816584,170.63635740095333,194,185
cohface,bilstm,cohface_31,3,18,3,0.8131417941540839,1.385005764134734,0.04869692224992324,0.8548404143566611,0.09884644342722382,0.7691657059775443,0.04869692224992324,0.14515958564333886,13.011036490995078,22.71280680273207,1.385005764134734,12.581796216662104,3.6547037097107253,1.0,0.34193035128825855,1.1824840462748062e-05,0.040879516656780635,0.06042303063963714,50.333333333333336,62.0,11.666666666666666,244.47388241428825,148.01264365265473,310.8567908932414,178.2161785285167,234,177
cohface,bilstm,cohface_32,2,12,3,0.28113887630372164,1.0274218454882436,0.4803923910266785,0.9234611040182572,0.6888821635735889,0.8287630257519594,0.4803923910266785,0.0765388959817428,41.341366738123234,53.18427507268206,1.0274218454882436,13.904798909061991,6.879619099508027,1.0,0.020240549303535436,0.0002973269236171967,0.4722021757067658,0.49267771400654753,61.0,63.0,2.000000000000002,71.3004540016008,135.49495584142883,71.75315220591473,178.93918176081715,113,116
