dataset,model,participant,n_recordings,n_chunks,folds,BWMD,SRE,WCR,EDD,s_BWMD,s_SRE,s_WCR,s_EDD,RPFI,RPFI_alt_agg,RMSE,PSNR_dB,SNR_ref_dB,g_SNR,cri,si,CCC,Spearman,HR_label_bpm,HR_pred_bpm,HR_MAE_bpm,PRV_sdnn_label_ms,PRV_sdnn_pred_ms,PRV_rmssd_label_ms,PRV_rmssd_pred_ms,PRV_n_rr_label,PRV_n_rr_pred
pure,bimamba,pure_01,6,40,2,0.40416410644552825,0.8100143200662054,0.672250341374411,0.7250336537160734,0.5524368964006172,0.8649976133222991,0.672250341374411,0.2749663462839266,55.74462558967682,59.539896325375366,0.8100143200662054,10.135008083218356,9.430572905024944,1.0,0.0016089344760092943,0.0037981829058213027,0.6719384006438414,0.6727182524702656,73.4765625,71.3671875,3.1640625,78.69988627509169,162.12435858006899,73.69045544981299,181.41231534450773,448,463
pure,bimamba,pure_02,6,38,3,0.40967072075285005,0.7792707259997732,0.6979885612025184,0.8094620596208368,0.5463296006896889,0.8701215456667044,0.6979885612025184,0.19053794037916316,52.27610106591415,58.54273457768356,0.7792707259997732,10.933639438729072,10.237538462775964,1.0,0.0007185629206922998,0.00847215995924355,0.6963685677998935,0.7004185513064558,72.53289473684211,71.05263157894737,2.5904605263157894,72.75656846678935,152.67869626928362,54.45926886960533,183.54913371461592,428,452
pure,bimamba,pure_03,6,38,0,0.7123712818505585,0.8460046419986798,0.645392779652415,0.7770904881428777,0.21060936765474225,0.8589992263335534,0.645392779652415,0.22290951185712227,39.483424278110405,47.31823918302823,0.8460046419986798,10.784511232139355,7.003999648318688,1.0,0.017915701375369165,0.0003366936464553393,0.6421380728583426,0.6502748398435235,56.25,59.765625,3.885690789473684,196.04758103833953,231.57525483286892,233.78284410479156,264.7261904051194,546,441
pure,bimamba,pure_04,6,38,4,0.6587954182155903,0.8997630196788551,0.6015173152814242,0.8041489173022544,0.270029480254977,0.8500394967201909,0.6015173152814242,0.19585108269774565,40.50147227791625,47.06421545445076,0.8997630196788551,11.749269900559101,9.937828275570388,1.0,0.0009694339827137631,0.006291954303163041,0.5952132542091937,0.6109734068897698,65.68667763157895,66.05674342105263,2.2203947368421053,212.47907785910232,180.07917399309528,220.25095789595406,190.87910251869704,499,431
pure,bimamba,pure_05,6,38,1,0.7555126436425251,3.0897536595216604,0.4739218458323438,0.7223657551098969,0.16276199009547543,0.48504105674639,0.4739218458323438,0.27763424489010313,31.047613460435464,34.35402111056444,1.02991788650722,10.68021803230857,-0.571614056501973,3.0,0.9726581464776495,1.7271651480833173e-07,0.4696345735262507,0.4803527542914834,53.65953947368421,58.10032894736842,7.401315789473684,170.63632015964282,212.2636680408366,258.34117807427145,267.1728033785958,552,441
pure,bimamba,pure_06,5,32,0,0.467657111092579,0.8537154249345074,0.6394212401193868,0.7936378899739611,0.48201784518083346,0.8577140958442487,0.6394212401193868,0.20636211002603888,49.68777550588239,54.92469667641237,0.8537154249345074,9.0531247763624,9.70238542456923,1.0,0.0012264730711288472,0.0049786046665864555,0.6355849866144467,0.6451756203767971,68.3349609375,68.994140625,1.5380859375,71.1936879187403,163.7242224447786,63.40454748277811,175.11712438692095,341,369
pure,bimamba,pure_07,6,39,1,0.8648456143821767,1.3019228450111116,0.15075134063110945,0.7845196723191025,0.041502583499031354,0.7830128591648148,0.15075134063110945,0.21548032768089753,15.287490453486328,25.73748146081847,1.3019228450111116,7.042313276765993,10.32924612099228,1.0,0.0006556378536169655,0.009278313311015899,0.15249845281908672,0.14813067234914357,128.90625,78.42548076923077,50.48076923076923,51.18303645042255,198.21748206734833,68.42440822964464,227.96863154762534,783,567
pure,bimamba,pure_08,6,38,3,0.6265240518637029,2.1612802838843406,0.7449709364913364,0.7222544280659657,0.30582112395964334,0.6397866193526098,0.7449709364913364,0.27774557193403426,45.417006134076935,49.87440563926228,0.7204267612947801,13.555599778611636,-0.682273937017147,3.0,0.9754520806534012,1.5462328592849184e-07,0.740492640805157,0.7516883800206052,53.844572368421055,52.364309210526315,2.960526315789474,230.61894719602955,220.15160572536675,286.24319129584006,286.34390431999526,487,503
pure,bimamba,pure_09,6,39,4,0.6334124903044416,2.6174710446548812,0.6107515740024482,0.7077951875046369,0.29818126974138437,0.5637548258908531,0.6107515740024482,0.2922048124953631,41.82722126531157,44.387178080039305,0.8724903482182937,12.478023794652238,-3.7631183396743415,3.0,0.9988457139820092,7.10037422334526e-09,0.6193802961329602,0.5978084908066801,55.16826923076923,78.60576923076923,25.240384615384617,213.64977059979051,200.91671033184844,292.97124654176645,259.5688387357941,509,534
pure,bimamba,pure_10,6,38,2,0.27981737754597213,0.734151549762996,0.7340189522621147,0.699679863998351,0.6903478161951043,0.877641408372834,0.7340189522621147,0.300320136001649,62.46156769312039,66.29023394120622,0.734151549762996,12.431966206414831,8.722217661996094,1.0,0.003261771700327974,0.001874041149369969,0.7305107509902956,0.7392812541698434,79.56414473684211,78.08388157894737,2.2203947368421053,91.59639351810553,139.34588793289086,53.97918963594133,171.8164632502742,467,474
pure,bimamba_blend,pure_01,6,40,2,0.3754078338803885,0.8222451868852307,0.6619413756041069,0.7445731092003917,0.5843300071757537,0.8629591355191282,0.6619413756041069,0.25542689079960834,55.57694683080737,59.755862009770546,0.8222451868852307,10.004835218789893,9.430572905024944,1.0,0.0016089344760092943,0.0037981829058213027,0.6619564263220357,0.6619187995272138,73.4765625,72.7734375,3.1640625,78.69988627509169,153.66643972177928,73.69045544981299,175.98746553769823,448,478
pure,bimamba_blend,pure_02,6,38,3,0.3424862719115594,0.710864179201535,0.7491491891143334,0.8052159216255153,0.6208427721867248,0.8815226367997442,0.7491491891143334,0.19478407837448475,55.875621624234576,62.62589314251632,0.710864179201535,11.731674067139647,10.237538462775964,1.0,0.0007185629206922998,0.00847215995924355,0.747336059364064,0.7518688837397374,72.53289473684211,71.79276315789474,1.480263157894737,72.75656846678935,143.9497344121048,54.45926886960533,175.2494993664076,428,456
pure,bimamba_blend,pure_03,6,38,0,0.7416936222480583,0.8222274961829469,0.6686734886446158,0.7403503452790487,0.17808844032087756,0.8629620839695089,0.6686734886446158,0.25964965472095125,39.15893242985107,47.855092642774004,0.8222274961829469,11.032126232878799,7.003999648318688,1.0,0.017915701375369165,0.0003366936464553393,0.6619709722603608,0.6787272632209984,56.25,57.73026315789474,2.2203947368421053,196.04758103833953,237.23622684476112,233.78284410479156,283.3883500006657,546,430
pure,bimamba_blend,pure_04,6,38,4,0.6643222780609976,0.8872112377894624,0.6138042184454129,0.7947063569765207,0.2638997305494496,0.8521314603684229,0.6138042184454129,0.2052936430234793,40.871169499224976,47.47962053768392,0.8872112377894624,11.871292011194505,9.937828275570388,1.0,0.0009694339827137631,0.006291954303163041,0.606428109770045,0.6248683814584647,65.68667763157895,64.94654605263158,1.850328947368421,212.47907785910232,145.89877851814842,220.25095789595406,155.0138833437315,499,402
pure,bimamba_blend,pure_05,6,38,1,0.7432218300667026,2.9941673684694594,0.503317751821827,0.705649024097331,0.17639353006653058,0.5009721052550902,0.503317751821827,0.294350975902669,32.97868046774619,36.29780007980592,0.9980557894898199,10.9531736790922,-0.571614056501973,3.0,0.9726581464776495,1.7271651480833173e-07,0.501942320532926,0.5053808987551787,53.65953947368421,56.80509868421053,6.4761513157894735,170.63632015964282,233.44029392053451,258.34117807427145,307.7343590336436,552,446
pure,bimamba_blend,pure_06,5,32,0,0.39713355896985053,0.8826329561266355,0.6160381777692232,0.7884149816571452,0.5602343614212912,0.8528945073122274,0.6160381777692232,0.2115850183428548,51.6023235118051,56.57776668881708,0.8826329561266355,8.763784557171617,9.70238542456923,1.0,0.0012264730711288472,0.0049786046665864555,0.6104795323795781,0.6243761458536908,68.3349609375,68.5546875,1.5380859375,71.1936879187403,157.4435542696008,63.40454748277811,177.8560972469408,341,360
pure,bimamba_blend,pure_07,6,39,1,0.8873746091205191,1.2778825208255056,0.18389755583276204,0.7578424019089244,0.01651604453732125,0.7870195798624158,0.18389755583276204,0.24215759809107562,12.611342724946647,26.59595157017233,1.2778825208255056,7.2041996345802914,10.32924612099228,1.0,0.0006556378536169655,0.009278313311015899,0.18350813148432568,0.1844816923554166,128.90625,75.36057692307692,53.54567307692308,51.18303645042255,198.73258974291403,68.42440822964464,236.62391877965365,783,575
